ICAO,FBO,TIER,PRICE,NAME,
LEBZ,EXOLUM / CEPSA,1,6.31874,27.41 EURO HOOKUP FEE. 11.98 EUR/KLT OVERWING FEE 18.85 EUR/KLT DEFUELLING 135.28 EUR/OP DEFUELLING HOOKUP FEE. PRICING INCLUSIVE OF ALL TAXES AND FEES KNOWN TO APPLY. APPLICABLE DEFUELLING OVERTIME AND OVERWING CHARGES APPLY WHEN APPLICABLE. MOT/VAT/EXCISE/CEENF TAX APPLIES TO PRIVATE FLIGHTS.  24 hour service not available.  The following "overtime" charges are applicable: FROM AIRPORT CLOSING TIME UNTIL 24:00 HOURS 10646 EUR/OP FROM 00:00 HOURS UNTIL 05:00 HOURS 64317 EUR/OP FROM 05:00 HOURS UNTIL OPENING 10646 EUR/OP,
LECH,S.L.C.A.,1,12.35779,19 EUR/KLT OVERWING FEE 648 EURO OVERTIME FEE AND 475 EURO NO FUEL FEE WHEN APPLICABLE. REQUESTS WITHIN 24HRS INCUR 10 EURO FEE.77 EURO HOOKUP FEE.15 EUR 24H FUEL RELEASE FEE.MOT/VAT/EXCISE/CEENF TAX APPLY TO PRIVATE FLIGHTS.,
LECN,JUMP AVIATION,1,13.58818,PRICE SUBJECT TO CHANGE AT ANY TIME. Opening hours from Monday to Sunday every day of the year: Winter hours: October 26 - February (inclusive): 10:00-13:00 / 15:00-17:00 LT Summer Hours: June - August (inclusive): 9:00-14:30 / 16:00-19:30 LT / Saturdays and Sundays until 20:30 LT Sep - Oct 25 (inclusive) March - May: 9:30-14:30 / 16:00 - 19:00 LT 4/30/2025.MOT/VAT/EXCISE/CEENF TAX APPLY TO PRIVATE FLIGHTS.,
LECO,EXOLUM,1,6.11749,EXEMPTIONS FOR VAT/EXCISE/CEENF TAX MAY BE PROVIDED FOR COMMERCIAL OPERATIONS WITH PROPER DOCUMENTATION INCLUDING AOC PRIOR TO FUELING. MOT/VAT/EXCISE/CEENF TAX APPLIES TO PRIVATE FLIGHTS. 27.32 EURO HOOKUP FEE. OVERWING FUELINGS INCUR 19 EUR/KLT OVERTIME FEES AS APPLICABLE.IATA LEVEL II 5 EUR /UPLIFT IATA LEVEL III 30 EUR /UPLIFT.ZERO LITERS FEE WILL BE CHARGE IN CASE OF NO PREVIOUS NOTICE. 90.491 EUR OVERTIME FEES APPLICABLE,
LECU,EXOLUM (FUEL ONLY),1,6.10303,11.54 HOOKUP FEE.From airport closing time until 24:00 hours 10646 ?/Operation From 00:00 hours until 05:00 hours 64317 ?/Operation From 05:00 hours until opening 10646 ?/Operation  MOT/VAT/EXCISE/CEENF TAX APPLIES TO PRIVATE FLIGHTS. Overwing and defuling fees apply.,
LEDA,AIR BP VIA SLCA (FUEL ONLY),1,6.35010,GENERAL AVIATION AND MILITARY FUELINGS. EXEMPTIONS FOR VAT/EXCISE/CEEF TAX MAY BE PROVIDED FOR COMMERCIAL OPERATIONS WITH PROPER DOCUMENTATION INCLUDING AOC PRIOR TO FUELING.MOT/VAT/EXCISE/CEENF TAX APPLIES TO PRIVATE FLIGHTS. 22 EURO HOOKUP FEE. 19 EURO/KLT OVERWING FEE WHEN APPLICABLE. 50 EUR NO UPLIFT FEE. 15 EUR/UPLIFT 24H FUEL RELEASE FEE. 648 EUR OVERTIME FEE PER UPLIFT AS APPLICABLE.,
LEGE,EXOLUM VIA CEPSA (FUEL ONLY),1,6.10743,29.59 HOOKUP FEE. 10.32 ?/KLT Overwing charge 19.21 ?/KLT defueling 135.28 ?/Operation defueling MOT/VAT/EXCISE/CEENF TAX APPLIES TO PRIVATE FLIGHTS. From airport closing time until 24:00 hours 10646 ?/Operation From 00:00 hours until 05:00 hours 64317 ?/Operation From 05:00 hours until opening 10646 ?/Operation,
LEGR,EXOLUM VIA CEPSA (FUEL ONLY),1,6.34342,PRICING INCLUSIVE OF ALL TAXES AND FEES KNOWN TO APPLY. APPLICABLE DEFUELLING OVERTIME AND OVERWING CHARGES APPLY WHEN APPLICABLE. 27EUR HOOKUP FEE 15 EUR/KLT OVERWING FEE 15EUR/KLT DEFUELLING 135.28EUR/OP DEFUELLING HOOKUP FEE.MOT/VAT/EXCISE/CEENF TAX APPLIES TO PRIVATE FLIGHTS. 24 HOURS SERVICE NOT AVAILABLE.THE FOLLOWING ?OVERTIME? CHARGES ARE APPLICABLE. FROM AIRPORT CLOSING TIME UNTIL 24:00 HOURS 10646 EUR/OP FROM 00:00 HOURS UNTIL 05:00 HOURS 64317 EUR/OP FROM 05:00 HOURS UNTIL OPENING 10646 EUR/OP,
LEHC,EXOLUM (FUEL ONLY),1,6.15101,STRICT 48/72HR NOTICE AND QTY REQD AS PRODUCT TRUCKED IN FROM ZAZ/LEZG ZARAGOZA ON FLT BY FLT BASIS. EXEMPTIONS FOR VAT/EXCISE/CEENF TAX MAY BE PROVIDED FOR COMMERCIAL OPERATIONS WITH PROPER DOCUMENTATION INCLUDING AOC PRIOR TO FUELING.MOT/VAT/EXCISE/CEENF TAX APPLIES TO PRIVATE FLIGHTS. 900 EURO HOOKUP FEE. OVERWING FUELINGS INCUR 106.70 EUR/KLT. OVERTIME CHARGES MAY APPLY. OVERTIME FEES AS APPLICABLE.,
LEIB,SLCA,1,5.93303,30.00 HOOKUP FEE. Overtime charges 39000 ?/Operation. 16 ?/KLT Overwing charge. Defueling charges: 20 ?/KLT 160.50 ?/Operation MOT/VAT/EXCISE/CEENF TAX APPLIES TO PRIVATE FLIGHTS. Fee for electronic management of JET-A1 supplies 700 ?/Operation,
LELL,EXOLUM (FUEL ONLY),1,6.14700,26.85 EURO HOOKUP FEE. PRICING INCLUSIVE OF ALL TAXES AND FEES KNOWN TO APPLY. APPLICABLE DEFUELLING OVERTIME AND OVERWING CHARGES APPLY WHEN APPLICABLE. 13.00 EUR/KLT OVERWING FEE 15.00 EUR/KLT DEFUELLING 135.28 EUR/OP DEFUELLING HOOKUP FEE. MOT/VAT/EXCISE/CEENF TAX APPLIES TO PRIVATE FLIGHTS. 24 HOUR SERVICE NOT AVAILABLE. THE FOLLOWING "OVERTIME" CHARGES ARE APPLICABLE: FROM AIRPORT CLOSING TIME UNTIL 24:00 HOURS 10646 EUR/OP FROM 00:00 HOURS UNTIL 05:00 HOURS 64317 EUR/OP FROM 05:00 HOURS UNTIL OPENING 10646 EUR/OP,
LELN,EXOLUM,1,6.91070,82 EURO FEE FOR NO FUELING OR UPLIFTS WITHIN 1 HOUR OF REQUEST. EXEMPTIONS FOR VAT/EXCISE/CEENF TAX MAY BE PROVIDED FOR COMMERCIAL OPERATIONS WITH PROPER DOCUMENTATION INCLUDING AOC PRIOR TO FUELING. MOT/VAT/EXCISE/CEENF TAX APPLIES TO PRIVATE FLIGHTS. 27.00 EURO HOOKUP FEE. OVERWING FUELINGS INCUR 19 EUR/KLT. OVERTIME FEES AS APPLICABLE.IATA LEVEL II 5 EUR /UPLIFT IATA LEVEL III 30 EUR /UPLIFT.ZERO LITERS FEE WILL BE CHARGE IN CASE OF NO PREVIOUS NOTICE. 90.491 EUR OVERTIME FEES APPLICABLE,
LEMD,REPSOL VIA CLH (FUEL ONLY),1,6.11721,HYDRANT FUELINGS ONLY. EXEMPTIONS FOR VAT/EXCISE/CEENF TAX MAY BE PROVIDED FOR COMMERCIAL OPERATIONS WITH PROPER DOCUMENTATION INCLUDING AOC PRIOR TO FUELING. MOT/VAT/EXCISE/CEENF TAX APPLIES TO PRIVATE FLIGHTS. 28.50 EURO HOOKUP FEE. OVERWING FUELINGS INCUR 19 EUR/KLT. 19.78 EURO FEE FOR PLATFORM 6 FUELINGS. OPERATING HOURS: 24HRS.  390 EUR OVERTIME FEES APPLICABLE. OPERATOR MUST ARRANGE WITH AIRPORT AUTHORITY TO POSITION TO THE HYDRANT AREA. IF NO POSITION IS AVAILABLE THE FUELING WILL BE DONE BY TRUCK. HYDRANT PARKING IS LIMITED. FUEL REQUEST FEE 7.00 EUR/UPLIFT. 160.50 EUR/UPLIFT DEFUELLING.IATA LEVEL II 0 EUR /UPLIFT IATA LEVEL III 30 EUR /UPLIFT.ZERO LITERS FEE WILL BE CHARGE IN CASE OF NO PREVIOUS NOTICE. 0 EURO ELECTRONIC SUPPLY FEE PER UPLIFT,
LEMG,SKYTANKING (FUEL ONLY),1,5.72394,25.80 EURO HOOKUP FEE. MOT/VAT/EXCISE/CEENF TAX APPLIES TO PRIVATE FLIGHTS.PRICING INCLUSIVE OF ALL TAXES AND FEES KNOWN TO APPLY. DEFUELLING400 EUR/OP OVERTIME. OVERWING CHARGES APPLY WHEN APPLICABLE. 52.40 EUR/KLT OVERWING FEE 25 EUR/KLT DEFUELLING 130 EUR/OP DEFUELLING HOOKUP FEE.,
LEMH,CLH (FUEL ONLY),1,6.49487,EXEMPTIONS FOR VAT/EXCISE/CEENF TAX MAY BE PROVIDED FOR COMMERCIAL OPERATIONS WITH PROPER DOCUMENTATION INCLUDING AOC PRIOR TO FUELING. MOT/VAT/EXCISE/CEENF TAX APPLIES TO PRIVATE FLIGHTS. 30 EURO HOOKUP FEE. OVERWING FUELINGS INCUR 19 EUR/KLT. 390 EUR OVERTIME FEES APPLICABLE. 7 EURO ELECTRONIC SUPPLY FEE PER UPLIFT. 10 EURO TRUCK FEE FOR MILITARY FUELINGS.FUEL REQUEST FEE 7.00 EUR/UPLIFT.IATA LEVEL II 7 EUR /UPLIFT IATA LEVEL III 30 EUR /UPLIFT.ZERO LITERS FEE WILL BE CHARGE IN CASE OF NO PREVIOUS NOTICE,
LEPP,EXOLUM / CEPSA,1,6.27075,EXEMPTIONS FOR VAT/EXCISE/CEENF TAX MAY BE PROVIDED FOR COMMERCIAL OPERATIONS WITH PROPER DOCUMENTATION INCLUDING AOC PRIOR TO FUELING.MOT/VAT/EXCISE/CEENF TAX APPLIES TO PRIVATE FLIGHTS. 28.532 EURO HOOKUP FEE.OVERWING FUELINGS INCUR 19 EUR/KLT. OVERTIME FEES AS APPLICABLE.IATA LEVEL II 5 EUR /UPLIFT IATA LEVEL III 30 EUR /UPLIFT.ZERO LITERS FEE WILL BE CHARGE IN CASE OF NO PREVIOUS NOTICE.  90.491 EUR OVERTIME FEES APPLICABLE,
LERJ,EXOLUM (FUEL ONLY),1,6.24593,EXEMPTIONS FOR VAT/EXCISE/CEEF TAX MAY BE PROVIDED FOR COMMERCIAL OPERATIONS WITH PROPER DOCUMENTATION INCLUDING AOC PRIOR TO FUELING.MOT/VAT/EXCISE/CEENF TAX APPLIES TO PRIVATE FLIGHTS. 29.53 EUR HOOKUP FEE 12.67EUR/KLT OVERWING FEE 16 EUR/KLT DEFUELLING 135.28 EUR/OP DEFUELLING HOOKUP FEE.  FROM AIRPORT CLOSING TIME UNTIL 24:00 HOURS 10646 EUR/OP FROM 00:00 HOURS UNTIL 05:00 HOURS 64317 EUR/OP FROM 05:00 HOURS UNTIL OPENING 10646 EUR/OP,
LERS,EXOLUM / CEPSA,1,6.13051,EXEMPTIONS FOR VAT/EXCISE/CEEF TAX MAY BE PROVIDED FOR COMMERCIAL OPERATIONS WITH PROPER DOCUMENTATION INCLUDING AOC PRIOR TO FUELING. 25.57 EUR HOOKUP FEE 13.10 EUR/KLT OVERWING FEE 15EUR/KLT DEFUELLING 135.28 EUR/OP DEFUELLING HOOKUP FEE.MOT/VAT/EXCISE/CEENF TAX APPLIES TO PRIVATE FLIGHTS.  24 hours service not available. The following ?overtime? charges are applicable From airport closing time until 24:00 hours 10646 ?/Operation From 00:00 hours until 05:00 hours 64317 ?/Operation From 05:00 hours until opening 10646 ?/Operation,
LERT,FUEL SERVICE (FUEL ONLY),1,6.38374,ALL REQUESTS FOR PRICING AND AUTHORIZATION MUST BE VALIDATED THROUGH DISPATCH@AEGFUELS.COM WITH NO LESS THAN 48 HOURS NOTICE FOR FUELINGS M-F AND 72 HOURS FOR WEEKEND FUELINGS. PRICING SUBJECT TO CHANGE AT ANY TIME.,
LESA,EXOLUM / CEPSA,1,6.59210,EXEMPTIONS FOR VAT/EXCISE/CEENF TAX MAY BE PROVIDED FOR COMMERCIAL OPERATIONS WITH PROPER DOCUMENTATION INCLUDING AOC PRIOR TO FUELING.MOT/VAT/EXCISE/CEENF TAX APPLIES TO PRIVATE FLIGHTS. 29.20  EURO HOOKUP FEE.OVERWING FUELINGS INCUR 19 EUR/KLT. 47.097 EURO FEE FOR MILITARY AIR BASE FUELINGS. OVERTIME FEES AS APPLICABLE.IATA LEVEL II 5 EUR /UPLIFT IATA LEVEL III 30 EUR /UPLIFT.ZERO LITERS FEE WILL BE CHARGE IN CASE OF NO PREVIOUS NOTICE. 90.491 EUR OVERTIME FEES APPLICABLE,
LESB,EXOLUM VIA CEPSA (FUEL ONLY),1,6.90540,30 EUR hookup fee 13 EUR/KLT overwing fee 13 EUR/KLT defuel fee 135.28 EUR/Uplift defuel fee MOT/VAT/EXCISE/CEENF TAX APPLIES TO PRIVATE FLIGHTS. Overtime fees as applicable.,
LESO,EXOLUM / CEPSA,1,6.42456,EXEMPTIONS FOR VAT/EXCISE/CEENF TAX MAY BE PROVIDED FOR COMMERCIAL OPERATIONS WITH PROPER DOCUMENTATION INCLUDING AOC PRIOR TO FUELING. 27.15 EURO HOOKUP FEE.OVERWING FUELINGS INCUR 19 EUR/KLT. . OVERTIME FEES AS APPLICABLE.IATA LEVEL II 5 EUR /UPLIFT IATA LEVEL III 30 EUR /UPLIFT.ZERO LITERS FEE WILL BE CHARGE IN CASE OF NO PREVIOUS NOTICE. 90.491 EUR OVERTIME FEES APPLICABLE.MOT/VAT/EXCISE/CEENF TAX APPLIES TO PRIVATE FLIGHTS.,
LESU,AIR BP (FUEL ONLY),1,12.95563,,
LETO,EXOLUM (FUEL ONLY),1,5.97138,NO OPEN RELEASES FLT BY FLT RELEASES REQUIRED WITH 48HR NOTICE ON WORKDAYS/ 72HR NOTICE ON WEEKENDS AND NATIONAL HOLIDAYS AS FUEL HAS TO BE TRUCKED FROM MAD. 2750 EUR SERVICE FEE PER DELIVERY EXPECTED AND MAY DIFFER. ADDITIONAL FEES MAY APPLY. OVERTIME FEES AS APPLICABLE. PENALTIES APPLY IF FLIGHT DELAY OR CANCELLATION OCCURS. EXEMPTIONS FOR VAT/EXCISE/CEENF TAX MAY BE PROVIDED FOR COMM OPERATIONS WITH DOCUMENTATION INC AOC PRIOR TO FUELING.MOT/VAT/EXCISE/CEENF TAX APPLIES TO PRIVATE FLIGHTS. 29.07 EUR HOOKUP FEE. OVERWING FUELINGS INCUR 19 EUR/KLT. IATA LEVEL II 5 EUR /UPLIFT IATA LEVEL III 30 EUR /UPLIFT,
LEVD,EXOLUM / CEPSA,1,6.38336,EXEMPTIONS FOR VAT/EXCISE/CEENF TAX MAY BE PROVIDED FOR COMMERCIAL OPERATIONS WITH PROPER DOCUMENTATION INCLUDING AOC PRIOR TO FUELING.MOT/VAT/EXCISE/CEENF TAX APPLIES TO PRIVATE FLIGHTS. 26.32 EURO HOOKUP FEE. OVERWING FUELINGS INCUR 19 EUR/KLT . OVERTIME FEES AS APPLICABLE.IATA LEVEL II 5 EUR /UPLIFT IATA LEVEL III 30 EUR /UPLIFT.ZERO LITERS FEE WILL BE CHARGE IN CASE OF NO PREVIOUS NOTICE. 90.491 EUR OVERTIME FEES APPLICABLE,
LEVT,AIR BP VIA SLCA (FUEL ONLY),1,6.39984,EXEMPTIONS FOR VAT/EXCISE/CEENF TAX MAY BE PROVIDED FOR COMMERCIAL OPERATIONS WITH PROPER DOCUMENTATION INCLUDING AOC PRIOR TO FUELING.MOT/VAT/EXCISE/CEENF TAX APPLIES TO PRIVATE FLIGHTS. 30 EURO HOOKUP FEE. OVERWING FUELINGS INCUR 19 EUR/KLT. 381.14 EURO AFTER HOURS FEE WHEN APPLICABLE. 7 EURO ELECTRONIC SUPPLY FEE PER UPLIFT.390 EUR OVERTIME FEES APPLICABLE. FUEL REQUEST FEE 7.00 EUR/UPLIFT.IATA LEVEL II 7 EUR /UPLIFT IATA LEVEL III 30 EUR /UPLIFT.ZERO LITERS FEE WILL BE CHARGE IN CASE OF NO PREVIOUS NOTICE,
LEVX,EXOLUM / CEPSA,1,6.21582,EXEMPTIONS FOR VAT/EXCISE/CEENF TAX MAY BE PROVIDED FOR COMMERCIAL OPERATIONS WITH PROPER DOCUMENTATION INCLUDING AOC PRIOR TO FUELING.MOT/VAT/EXCISE/CEENF TAX APPLIES TO PRIVATE FLIGHTS 29.121 EURO HOOKUP FEE. OVERWING FUELINGS INCUR 19 EUR/KLT. OVERTIME FEES AS APPLICABLE.IATA LEVEL II 5 EUR /UPLIFT IATA LEVEL III 30 EUR /UPLIFT.ZERO LITERS FEE WILL BE CHARGE IN CASE OF NO PREVIOUS NOTICE. 90.491 EUR OVERTIME FEES APPLICABLE,
LEZG,SLCA VIA REPSOL (FUEL ONLY),1,6.25592,EXEMPTIONS FOR VAT/EXCISE/CEENF TAX MAY BE PROVIDED FOR COMMERCIAL OPERATIONS WITH PROPER DOCUMENTATION INCLUDING AOC PRIOR TO FUELING.MOT/VAT/EXCISE/CEENF TAX APPLIES TO PRIVATE FLIGHTS 24 EURO HOOKUP FEE. OVERWING FUELINGS INCUR 19 EUR/KLT. OVERTIME FEES AS APPLICABLE. OPERATING HOURS 0600 - 2300 LCL.DEFUELING FEE IS APPLICABLE.IATA LEVEL II 7 EUR /UPLIFT IATA LEVEL III 30 EUR /UPLIFT.ZERO LITERS FEE WILL BE CHARGE IN CASE OF NO PREVIOUS NOTICE,
LEZL,EXOLUM / CEPSA,1,5.98863,28.67 EURO HOOKUP FEE. PRICING INCLUSIVE OF ALL TAXES AND FEES KNOWN TO APPLY.MOT/VAT/EXCISE/CEENF TAX APPLIES TO PRIVATE FLIGHTSAPPLICABLE DEFUELLING OVERTIME AND OVERWING CHARGES APPLY WHEN APPLICABLE. 10.32 EUR/KLT OVERWING FEE 19.21EUR/KLT DEFUELLING 135.28EUR/OP DEFUELLING HOOKUP FEE. 24 HOURS SERVICE NOT AVAILABLE.THE FOLLOWING ?OVERTIME? CHARGES ARE APPLICABLE. FROM AIRPORT CLOSING TIME UNTIL 24:00 HOURS 10646 EUR/OP FROM 00:00 HOURS UNTIL 05:00 HOURS 64317 EUR/OP FROM 05:00 HOURS UNTIL OPENING 10646 EUR/OP,
LFAQ,RAAP,1,10.03672,GENERAL AVIATION AND MILITARY FUELINGS. 15 EUR HOOKUP FEE. 30 EUR MINIMUM UPLIFT FOR < 200 LTRS. 150 EUR NO FUEL FEE. PRICE EXCLUSIVE OF CURRENT DUTIES FEES AND TAXES WHICH MAY BE CHANGED AT ANY TIME IN LINE WITH CHANGES BY AUTHORITIES ITP OR DEPORT OPERATORS.,
LFAT,TOTALENERGIES AVIATION (FUEL ONLY),1,10.51408,*AOC REQUIRED PRIOR TO ARRIVAL. SEND TO DISPATCH@AEGFUELS.COM* PRICING INCLUSIVE OF ALL TAXES AND FEES KNOWN TO APPLY. 120 EURO NO SERVICE FEE AND 260 EURO/UPLIFT NIGHT SERVICE FEE WHEN APPLICABLE.,
LFAV,AIR BP VIA CCI (FUEL ONLY),1,11.04957,PRICING INCLUSIVE OF ALL TAXES AND FEES KNOWN TO APPLY. 15 EUR/UPLIFT HOOKUP FEE AFTER HOURS FEE OVERWING FEE NOT INCLUDED WHEN APPLICABLE.SAF Compliance Premium 1.13 EUR/CM.  Minimum Uplift fee - Less than 200 litres is 30 EUR,
LFBA,TOTALENERGIES AVIATION (FUEL ONLY),1,10.51379,PRIOR TO ARRIVAL. SEND TO DISPATCH@AEGFUELS.COM. PRICING INCLUSIVE OF ALL TAXES AND FEES KNOWN TO APPLY.,
LFBF,EDEIS TOULOUSE,1,10.02814,PRICING INCLUSIVE OF ALL TAXES AND FEES KNOWN TO APPLY AND IS SUBJECT TO CHANGE AT ANY TIME.,
LFBI,SEAPB,1,10.10810,GENERAL AVIATION AND MILITARY FUELINGS. PRICING INCLUSIVE OF ALL TAXES AND FEES KNOWN TO APPLY. 15.00 EUR HOOKUP FEE. 30 EUR MINIMUM UPLIFT FEE FOR < 200 LTRS. 150 EUR NO FUEL FEE. 1.13 SAF COMPLIANCE PREMIUM FEE WHEN APPLICABLE. PRICE EXCLUSIVE OF CURRENT DUTIES FEES AND TAXES WHICH MAY BE CHANGED AT ANY TIME IN LINE WITH CHANGES BY AUTHORITIES ITP OR DEPORT OPERATORS.,
LFBL,AIR BP VIA CCI (FUEL ONLY),1,9.77133,PRICING INCLUSIVE OF ALL TAXES AND FEES KNOWN TO APPLY. 15 EURO HOOKUP FEE. 30 EUR MINIMUM UPLIFT FEE FOR < 200 LTRS. 150 EUR NO FUEL FEE. 1 EUR SAF COMPLIANCE PREMIUM FEE WHEN APPLICABLE. PRICE EXCLUSIVE OF CURRENT DUTIES FEES AND TAXES WHICH MAY BE CHANGED AT ANY TIME IN LINE WITH CHANGES BY AUTHORITIES ITP OR DEPORT OPERATORS.,
LFBP,AIR BP VIA AIRPY (FUEL ONLY),1,10.11725,GENERAL AVIATION FUELINGS. 15 EUR HOOKUP FEE. 30 EUR MINIMUM UPLIFT FEE FOR < 200 LTRS. 150 EUR NO FUEL FEE . PRICE EXCLUSIVE OF CURRENT DUTIES FEES AND TAXES WHICH MAY BE CHANGED AT ANY TIME IN LINE WITH CHANGES BY AUTHORITIES ITP OR DEPORT OPERATORS.,
LFBT,WORLD FUEL SERVICES (FUEL ONLY),1,10.89689,,
LFBU,AIR BP VIA SMAC (FUEL ONLY),1,10.74104,GENERAL AVIATION AND MILITARY FUELINGS. PRICING INCLUSIVE OF ALL TAXES AND FEES KNOWN TO APPLY. SAF COMPLIANCE PREMIUM FEE OF 0.57 EUR/CM MAY APPLY. PRICE EXCLUSIVE OF CURRENT DUTIES FEES AND TAXES WHICH MAY BE CHANGED AT ANY TIME IN LINE WITH CHANGES BY AUTHORITIES ITP OR DEPORT OPERATORS.,
LFBX,EDEIS AEROPORT DE PERIGUEUX (FUEL ONLY),1,11.13125,,
LFBZ,AEROPORT BIARRITZ/ONET EXECUTIVE,1,9.94674,GENERAL AVIATION AND MILITARY FUELINGS. PRICING INCLUSIVE OF ALL TAXES AND FEES KNOWN TO APPLY. 15 EUR HOOKUP FEE. 30 EUR MINIMUM UPLIFT FEE FOR > 200 LTRS. 150 EUR NO FUEL FEE. 0.57 EUR/KLT SAF COMPLIANCE PREMIUM FEE. PRICE EXCLUSIVE OF CURRENT DUTIES FEES AND TAXES WHICH MAY BE CHANGED AT ANY TIME IN LINE WITH CHANGES BY AUTHORITIES ITP OR DEPORT OPERATORS.,
LFCH,TOTAL ENERGIES AVIATION,1,10.51379,*AOC REQUIRED PRIOR TO ARRIVAL. SEND TO DISPATCH@AEGFUELS.COM.* PRICING INCLUSIVE OF ALL TAXES AND FEES KNOWN TO APPLY.,
LFCI,ALBI LE SEQUESTRE AIRPORT (FUEL ONLY),1,5.55447,,
LFCK,CCI,1,10.51104,PRICING INCLUSIVE OF ALL TAXES AND FEES KNOWN TO APPLY.15 EUR HOOKUP FEE AFTER HOURS FEE OVERWING FEE NOT INCLUDED WHEN APPLICABLE.SAF Compliance Premium 1.13 EUR/CM. GA RAMP INCURS HIGHER PRICING.30 EUR MINIMUM UPLIFT FEE LESS THAN 200 LTRS.150 EUR NO FUEL FEE,
LFCR,SA EML AIR 12 RODEZ MARCILLAC (FUEL ONLY),1,9.79464,PRICING INCLUSIVE OF ALL TAXES AND FEES KNOWN TO APPLY. 120 EURO NO SERVICE FEE AND 260 EURO NIGHT SERVICE FEE FROM 23:00 TO 06:00.,
LFDH,SYNDICAT MIXTE DE GESTION AEROPORT AUCH GERS,1,5.41162,,
LFDN,SELF-SERVE STATION,1,11.19300,SELF-STATION IS OPEN FROM 9AM TO 5PM LOCAL TIME (MON ? FRI). OUTSIDE THESE HOURS A WFS CARD OR A CREDIT CARD WILL BE REQUIRED,
LFGA,AIR BP VIA ADC (FUEL ONLY),1,9.90087,GENERAL AVIATION AND MILITARY FUELINGS. 15 EUR HOOKUP FEE. 30 EUR MINIMUM UPLIFT FOR < 200 LTRS. 150 EUR NO FUEL FEE AND 1.13 EUR/CBM SAF COMPLIANCE PRMIUM FEE WHEN APPLICABLE. PRICE EXCLUSIVE OF CURRENT DUTIES FEES AND TAXES WHICH MAY BE CHANGED AT ANY TIME IN LINE WITH CHANGES BY AUTHORITIES ITP OR DEPORT OPERATORS.,
LFGJ,AEROPORT DOLE JURA,1,9.80400,GENERAL AVIATION AND MILITARY FUELINGS. 15 EUR HOOKUP FEE. 30 EUR MINIMUM UPLIFT FEE FOR < 200 LTRS. 150 EUR NO FUEL FEE AND 1.13 EUR SAF COMPLIANCE PREMIUM FEE WHEN APPLICABLE. PRICE EXCLUSIVE OF CURRENT DUTIES FEES AND TAXES WHICH MAY BE CHANGED AT ANY TIME IN LINE WITH CHANGES BY AUTHORITIES ITP OR DEPORT OPERATORS.,
LFJL,EP MNL,1,9.91945,PRICING INCLUSIVE OF ALL TAXES AND FEES KNOWN TO APPLY. 120 EURO NO SERVICE FEE AND 260 EURO NIGHT SERVICE FEE FROM 23:00 TO 06:00.,
LFKC,SODIPP (PNR) (FUEL ONLY),1,10.02295,GENERAL AVIATION AND MILITARY FUELINGS. PRICING INCLUSIVE OF ALL TAXES AND FEES KNOWN TO APPLY. 50 EUR/LIFT HOOKUP FEE. 30 EUR MINIMUM UPLIFT FEE FOR < 200 LTRS. 150 EUR NO FUEL FEE 50 EUR NO UPLIFT FEE 150 EUR OVERTIME FEE AND 1.13 EUR/CBM SAF COMPLIANCE PREMIUM FEE MAY APPLY. THIS PRICE IS EXCLUSIVE OF CURRENT DUTIES FEES AND TAXES WHICH MAY BE CHANGED AT ANY TIME IN LINE WITH CHANGES BY AUTHORITIES AIRPORT AUTHORITIES ITP OR DEPOT OPERATIORS.,
LFKJ,AIR BP VIA CCI (FUEL ONLY),1,9.66117,GENERAL AVIATION AND MILITARY FUELINGS. PRICING INCLUSIVE OF ALL TAXES AND FEES KNOWN TO APPLY. 50 EURO HOOKUP FEE. 30 EUR MINIMUM UPLIFT FEE FOR < 200 LTRS. 150 EUR NO FUEL FEE. OVERTIME FEE OF 123 EUR/UPLIFT. SAF COMPLIANCE PREMIUM FEE OF 1.13 EUR/CM MAY APPLY. THIS PRICE IS EXCLUSIVE OF CURRENT DUTIES FEES AND TAXES WHICH MAY BE CHANGED AT ANY TIME IN LINE WITH CHANGES BY AUTHORITIES AIRPORT AUTHORITIES ITP OR DEPOT OPERATORS.,
LFLA,EDEIS AUXERRE,1,14.98013,,
LFLB,AIR BP VIA SEACA (FUEL ONLY),1,9.52255,GENERAL AVIATION AND MILITARY FUELINGS. 15 EUR HOOKUP FEE. 30 EUR MINIMUM UPLIFT FEE FOR < 200 LTRS. 150 EUR NO FUEL FEE AND 1.13 EUR/CBM SAF COMPLIANCE PREMIUM FEE WHEN APPLICABLE. PRICE EXCLUSIVE OF CURRENT DUTIES FEES AND TAXES WHICH MAY BE CHANGED AT ANY TIME IN LINE WITH CHANGES BY AUTHORITIES ITP OR DEPORT OPERATORS.,
LFLC,TOTALENERGIES AVIATION,1,9.89981,PRICING INCLUSIVE OF ALL TAXES AND FEES KNOWN TO APPLY. 120 EURO NO SERVICE FEE AND 260 EURO NIGHT SERVICE FEE 23:00 TO 06:00,
LFLN,SAINT YAN AIRPORT (FUEL ONLY),1,10.36156,PRICING INCLUSIVE OF ALL TAXES AND FEES KNOWN TO APPLY.,
